original_image,corrected_image,label
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_389.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_39_10.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_39_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_3_11.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_3_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_401.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_404.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_407.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_410.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_38_8.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_413.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_391.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_416.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_393.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_419.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_395.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_397.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_10.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_399.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_11.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_3_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_401.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_403.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_405.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_407.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_409.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_41_9.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_42.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_422.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_425.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_428.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_431.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_434.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_40_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_437.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_411.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_43_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_413.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_415.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_440.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_417.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_443.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_419.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_446.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_449.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_421.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_423.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_10.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_425.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_427.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_429.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_44_9.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_452.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_455.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_42_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_458.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_431.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_45_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_433.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_461.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_435.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_464.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_437.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_467.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_439.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_470.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_441.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_473.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_443.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_476.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_445.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_479.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_447.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_449.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_10.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_44_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_451.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_47_9.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_482.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_485.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_488.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_491.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_494.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_497.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_49_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_46_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_48.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_500.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_48_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_503.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_48_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_506.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_48_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_509.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_48_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_48_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_10.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_10.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_11.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_50_9.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_4_8.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_50.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_50_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_50_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_50_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_50_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_50_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_53_9.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_52.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_52_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_52_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_52_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_52_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_54.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_54_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_54_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_54_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_54_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_56_9.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_56.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_56_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_56_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_56_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_56_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_58.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_58_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_58_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_58_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_59_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_58_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_5_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_10.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_11.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_60.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_12.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_60_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_60_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_60_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_60_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_62.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_62_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_62_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_62_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_5_9.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_64.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_64_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_66.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_66_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_68.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_68_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_10.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_62_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_1.jpg,0
